"ID","year","fed","sta","mun","tot","fPI","sPI","mPI","tPI","fUS","sUS","mUS","tUS","icms_e","icms_e1","agr","ind","ser","pop","inc","arpa","comp","ama","cer","caa","mat","pan","pam"
"TO",1997,2.26392706,6.66056653,0,8.92449359,2.00818434,0,0,2.00818434,0.25574272,6.66056653,0,6.91630924,0,0,15.49996084,7.90142481,76.59861435,4.54880471,3.46976665,0,0,1,1,0,0,0,0
"TO",1998,2.31098789,6.98077693,0,9.29176482,2.00818434,0.3202104,0,2.32839475,0.30280355,6.66056653,0,6.96337007,0,0,16.54533398,7.44344105,76.01122496,4.66265604,3.52879111,0,0,1,1,0,0,0,0
"TO",1999,2.31098789,7.21911726,0,9.53010515,2.00818434,0.3202104,0,2.32839475,0.30280355,6.89890686,0,7.2017104,0,0,18.80420328,8.07448285,73.12131387,4.77668415,3.60504336,0,0,1,1,0,0,0,0
"TO",2000,2.31144878,8.99745903,0,11.30890781,2.00818434,0.43598147,0,2.44416581,0.30326444,8.56147756,0,8.864742,0,0,14.13538762,20.41509723,65.44951515,4.89112473,3.6080821,0,0,1,1,0,0,0,0
"TO",2001,4.58589167,9.60532193,0,14.1912136,4.28221675,1.04384437,0,5.32606111,0.30367493,8.56147756,0,8.86515249,0,0,14.1039828,30.53481405,55.36120315,4.98713023,3.62876482,0,0,1,1,0,0,0,0
"TO",2002,4.87866778,10.04103694,0,14.91970472,4.66791361,1.07625105,0,5.74416465,0.21075417,8.96478589,0,9.17554006,0,1,20.61433933,23.30435233,56.08130835,5.08022737,3.57601787,0,1,1,1,0,0,0,0
"TO",2003,4.87866778,10.04103694,0,14.91970472,4.66791361,1.07625105,0,5.74416465,0.21075417,8.96478589,0,9.17554006,0,1,27.80775671,20.46490947,51.72733382,5.17773546,3.60370243,0,1,1,1,0,0,0,0
"TO",2004,4.87888382,10.04103694,0,14.91992076,4.66791361,1.07625105,0,5.74416465,0.21097022,8.96478589,0,9.17575611,0,1,23.70434054,25.38188872,50.91377074,5.31436968,3.89676229,0,1,1,1,0,0,0,0
"TO",2005,4.87888382,10.04103694,0,14.91992076,4.66791361,1.07625105,0,5.74416465,0.21097022,8.96478589,0,9.17575611,0,1,21.96534165,27.48370345,50.5509549,5.49570686,4.1802091,0,1,1,1,0,0,0,0
"TO",2006,4.87888382,10.04103694,0,14.91992076,4.66791361,1.07625105,0,5.74416465,0.21097022,8.96478589,0,9.17575611,0,1,18.51702554,24.03766263,57.44531183,5.60813979,4.34022388,0,1,1,1,0,0,0,0
"TO",2007,4.87888382,10.04103694,0,14.91992076,4.66791361,1.07625105,0,5.74416465,0.21097022,8.96478589,0,9.17575611,1,1,17.81441486,24.10690598,58.07867916,5.23432862,4.38614675,0,1,1,1,0,0,0,0
"TO",2008,4.87888382,10.04103694,0,14.91992076,4.66791361,1.07625105,0,5.74416465,0.21097022,8.96478589,0,9.17575611,1,1,20.79920471,23.58279225,55.61800304,5.38956207,4.91913532,0,1,1,1,0,0,0,0
"TO",2009,4.88019809,10.04103694,0,14.92123503,4.66791361,1.07625105,0,5.74416465,0.21228449,8.96478589,0,9.17707038,1,1,20.63714972,22.79175396,56.57109632,5.43814144,5.06806173,0,1,1,1,0,0,0,0
"MA",1991,1.4802476,11.5770242,0,13.0572718,1.4802235,2.11809484,0,3.59831834,2.41e-05,9.45892936,0,9.45895346,0,0,17.42886771,19.28660319,63.2845291,20.75104865,2.04030607,0,0,1,1,0,0,0,0
"MA",1992,1.56171476,15.66639167,0,17.22810643,1.4802235,2.11809484,0,3.59831834,0.08149126,13.54829683,0,13.62978809,0,0,16.40798733,22.69269006,60.8993226,21.00567158,2.09296907,0,0,1,1,0,0,0,0
"MA",1993,1.56171476,15.66639167,0,17.22810643,1.4802235,2.11809484,0,3.59831834,0.08149126,13.54829683,0,13.62978809,0,0,13.10564014,24.29240881,62.60195105,21.41877303,2.01110194,0,0,1,1,0,0,0,0
"MA",1994,1.56206723,15.66639167,0,17.22845891,1.4802235,2.11809484,0,3.59831834,0.08184373,13.54829683,0,13.63014056,0,0,21.30784553,22.89483671,55.79731776,21.72213527,2.10444402,0,0,1,1,0,0,0,0
"MA",1995,1.56206723,15.66639167,0,17.22845891,1.4802235,2.11809484,0,3.59831834,0.08184373,13.54829683,0,13.63014056,0,0,21.70692737,19.99674964,58.29632299,22.01796774,2.12316787,0,0,1,1,0,0,0,0
"MA",1996,1.99546673,15.2975494,0,17.29301613,1.4802235,2.11809484,0,3.59831834,0.51524323,13.17945456,0,13.69469779,0,0,25.16154778,19.31926076,55.51919147,21.97975915,2.12751714,0,0,1,1,0,0,0,0
"MA",1997,1.99614457,15.29851946,0,17.29466403,1.4802235,2.11809484,0,3.59831834,0.51592107,13.18042462,0,13.69634569,0,0,22.44985543,21.11048791,56.43965666,22.28814263,2.19022363,0,0,1,1,0,0,0,0
"MA",1998,2.00263676,15.29851946,0,17.30115622,1.4802235,2.11809484,0,3.59831834,0.52241326,13.18042462,0,13.70283788,0,0,16.11476863,23.00073477,60.8844966,22.54657463,2.22463695,0,0,1,1,0,0,0,0
"MA",1999,2.00306756,15.29851946,0,17.30158703,1.4802235,2.11809484,0,3.59831834,0.52284406,13.18042462,0,13.70326868,0,0,17.63483032,23.31120986,59.05395983,22.80540648,2.08798601,0,0,1,1,0,0,0,0
"MA",2000,2.00306756,15.29851946,0,17.30158703,1.4802235,2.11809484,0,3.59831834,0.52284406,13.18042462,0,13.70326868,0,0,16.75726545,23.59323093,59.64950362,23.0651685,2.11067214,0,0,1,1,0,0,0,0
"MA",2001,2.00423344,15.29715776,0,17.30139121,1.4802235,2.11673314,0,3.59695664,0.52400994,13.18042462,0,13.70443457,0,0,17.08553793,23.48791066,59.42655141,24.11908669,2.17221456,0,0,1,1,0,0,0,0
"MA",2002,3.01849784,15.29715776,0,18.31565561,2.4944879,2.11673314,0,4.61122104,0.52400994,13.18042462,0,13.70443457,0,0,16.18768838,16.72460591,67.08770572,24.4253152,2.17979676,0,1,1,1,0,0,0,0
"MA",2003,3.01849784,15.29715776,0,18.31565561,2.4944879,2.11673314,0,4.61122104,0.52400994,13.18042462,0,13.70443457,0,0,17.66679003,18.68811594,63.64509403,24.72175377,2.21030677,0,1,1,1,0,0,0,0
"MA",2004,3.28315808,15.03249752,0,18.31565561,2.4944879,2.11673314,0,4.61122104,0.78867018,12.91576439,0,13.70443457,0,0,18.16345745,17.37731022,64.45923233,25.34403862,2.27598724,0,1,1,1,0,0,0,0
"MA",2005,3.76531519,15.03287711,0,18.7981923,2.97664501,2.11711273,0,5.09375773,0.78867018,12.91576439,0,13.70443457,0,0,17.77647672,17.18141189,65.04211139,25.68842522,2.44630425,0,1,1,1,0,0,0,0
"MA",2006,3.76531519,15.03287711,0,18.7981923,2.97664501,2.11711273,0,5.09375773,0.78867018,12.91576439,0,13.70443457,0,0,16.63921863,19.57497199,63.78580938,26.03023596,2.59055115,0,1,1,1,0,0,0,0
"MA",2007,3.80137921,15.03286205,0,18.83424126,2.97664501,2.11709766,0,5.09374267,0.8247342,12.91576439,0,13.74049859,0,0,18.61139772,17.86276533,63.52583695,25.75437061,2.68372871,0,1,1,1,0,0,0,0
"MA",2008,3.80137921,15.03286205,0,18.83424126,2.97664501,2.11709766,0,5.09374267,0.8247342,12.91576439,0,13.74049859,0,0,22.1876927,16.86473742,60.94756988,26.53951969,2.95934169,0,1,1,1,0,0,0,0
"MA",2009,3.80137921,15.23404755,0,19.03542675,2.97664501,2.31828316,0,5.29492816,0.8247342,12.91576439,0,13.74049859,0,0,16.58729921,15.35167152,68.06102926,26.79878505,2.99739334,0,1,1,1,0,0,0,0
"PI",1991,1.10383376,0,0,1.10383376,1.10383376,0,0,1.10383376,0,0,0,0,0,0,11.28170115,20.13418495,68.5841139,10.86801235,1.84618268,0,0,0,1,1,0,0,0
"PI",1992,1.10383376,0,0,1.10383376,1.10383376,0,0,1.10383376,0,0,0,0,0,0,10.64423684,23.09181561,66.26394755,10.98728899,1.90304621,0,0,0,1,1,0,0,0
"PI",1993,1.10383376,0.3945198,0,1.49835356,1.10383376,0,0,1.10383376,0,0.3945198,0,0.3945198,0,0,10.28378986,24.05757862,65.65863153,11.18485156,1.84884894,0,0,0,1,1,0,0,0
"PI",1994,1.10383376,0.3945198,0,1.49835356,1.10383376,0,0,1.10383376,0,0.3945198,0,0.3945198,0,0,15.98679291,25.02512609,58.98808099,11.32879668,1.92958732,0,0,0,1,1,0,0,0
"PI",1995,1.10383376,0.3945198,0.03247903,1.53083259,1.10383376,0,0,1.10383376,0,0.3945198,0.03247903,0.42699883,0,0,15.46536435,22.10276219,62.43187346,11.46917264,2.05718331,0,0,0,1,1,0,0,0
"PI",1996,6.26211598,0.3945198,0.03247903,6.68911481,1.10383376,0,0,1.10383376,5.15828222,0.3945198,0.03247903,5.58528105,0,0,13.59880809,24.25613032,62.14506159,11.25080536,2.0783081,0,0,0,1,1,0,0,0
"PI",1997,6.85081584,0.3945198,0.03247903,7.27781467,1.10383376,0,0,1.10383376,5.74698208,0.3945198,0.03247903,6.17398091,0,0,10.51999914,25.2307493,64.24925157,11.34673089,2.12830116,0,0,0,1,1,0,0,0
"PI",1998,8.85016206,0.50092481,0.03247903,9.38356589,3.10087453,0,0,3.10087453,5.74928753,0.50092481,0.03247903,6.28269137,0,0,8.43683166,27.59482704,63.9683413,11.4272181,2.13476448,0,0,0,1,1,0,0,0
"PI",1999,8.85166458,0.503524,0.03247903,9.38766761,3.10087453,0,0,3.10087453,5.75079005,0.503524,0.03247903,6.28679308,0,0,10.33726542,26.49424639,63.16848819,11.50783158,2.11907048,0,0,0,1,1,0,0,0
"PI",2000,8.87582813,0.503524,0.03247903,9.41183116,3.10087453,0,0,3.10087453,5.7749536,0.503524,0.03247903,6.31095663,0,0,10.40776606,26.02472578,63.56750816,11.58873126,2.12630314,0,0,0,1,1,0,0,0
"PI",2001,8.87582813,0.503524,0.03247903,9.41183116,3.10087453,0,0,3.10087453,5.7749536,0.503524,0.03247903,6.31095663,0,0,10.44101625,27.05911442,62.49986932,12.09227402,2.17245265,0,0,0,1,1,0,0,0
"PI",2002,9.89294387,0.503524,0.03247903,10.4289469,4.11799027,0,0,4.11799027,5.7749536,0.503524,0.03247903,6.31095663,0,0,9.40523091,15.41278659,75.18198251,12.19839357,2.19534994,0,1,0,1,1,0,0,0
"PI",2003,9.89294387,0.503524,0.03247903,10.4289469,4.11799027,0,0,4.11799027,5.7749536,0.503524,0.03247903,6.31095663,0,0,13.40865273,15.41968398,71.17166329,12.30572949,2.21131297,0,1,0,1,1,0,0,0
"PI",2004,9.89365538,0.503524,0.03247903,10.42965841,4.11799027,0,0,4.11799027,5.77566511,0.503524,0.03247903,6.31166814,0,0,12.6885885,16.71843561,70.59297589,12.5310499,2.30724805,0,1,0,1,1,0,0,0
"PI",2005,9.89433112,0.503524,0.03247903,10.43033415,4.11799027,0,0,4.11799027,5.77634084,0.503524,0.03247903,6.31234387,0,0,11.39862353,17.04700419,71.55437228,12.65574341,2.42815807,0,1,0,1,1,0,0,0
"PI",2006,9.89433112,0.503524,0.03247903,10.43033415,4.11799027,0,0,4.11799027,5.77634084,0.503524,0.03247903,6.31234387,0,0,9.50529314,16.94104858,73.55365829,12.77950675,2.51304659,0,1,0,1,1,0,0,0
"PI",2007,9.89433112,0.503524,0.03247903,10.43033415,4.11799027,0,0,4.11799027,5.77634084,0.503524,0.03247903,6.31234387,0,0,8.21535403,16.93479951,74.84984646,12.76322244,2.63927393,0,1,0,1,1,0,0,0
"PI",2008,9.89433112,0.503524,0.03247903,10.43033415,4.11799027,0,0,4.11799027,5.77634084,0.503524,0.03247903,6.31234387,0,1,10.89920814,16.18987842,72.91091345,13.13056028,2.69658469,0,1,0,1,1,0,0,0
"PI",2009,9.89433112,0.503524,0.03247903,10.43033415,4.11799027,0,0,4.11799027,5.77634084,0.503524,0.03247903,6.31234387,1,1,10.15608919,16.98040308,72.86350773,13.20519709,2.85160719,0,1,0,1,1,0,0,0
"CE",1991,0.30201355,0.21951314,0.00167875,0.52320543,0.02307943,0,0,0.02307943,0.27893411,0.21951314,0.00167875,0.500126,0,0,10.97831218,33.96314741,55.05854042,26.79671847,2.27133443,0,0,0,0,1,0,0,0
"CE",1992,0.30201355,0.21951314,0.00167875,0.52320543,0.02307943,0,0,0.02307943,0.27893411,0.21951314,0.00167875,0.500126,0,0,10.5201371,33.34156277,56.13830013,27.07899401,2.37066272,0,0,0,0,1,0,0,0
"CE",1993,0.3023493,0.21951314,0.03875572,0.56061815,0.02307943,0,0,0.02307943,0.27926986,0.21951314,0.03875572,0.53753872,0,0,7.20136982,35.31723473,57.48139545,27.56779292,2.46023104,0,0,0,0,1,0,0,0
"CE",1994,0.30546505,0.21951314,0.06410482,0.58908301,0.02307943,0,0,0.02307943,0.28238562,0.21951314,0.06410482,0.56600358,0,0,12.11689569,35.46278576,52.42031855,27.9181141,2.57034403,0,0,0,0,1,0,0,0
"CE",1995,0.30546505,0.21951314,0.06410482,0.58908301,0.02307943,0,0,0.02307943,0.28238562,0.21951314,0.06410482,0.56600358,0,0,9.65477656,34.48892521,55.85629823,28.25973543,2.82129999,0,0,0,0,1,0,0,0
"CE",1996,2.85193555,0.21951314,0.06410482,3.13555351,0.02307943,0,0,0.02307943,2.82885612,0.21951314,0.06410482,3.11247408,0,0,9.64496494,33.88758685,56.46744821,28.65976819,3.09792742,0,0,0,0,1,0,0,0
"CE",1997,5.86003107,0.21951314,0.07333189,6.1528761,0.02307943,0,0,0.02307943,5.83695164,0.21951314,0.07333189,6.12979667,0,0,6.36066832,38.06829274,55.57103894,29.12696691,3.15727015,0,0,0,0,1,0,0,0
"CE",1998,5.86003107,0.27628841,0.10394333,6.24026281,0.02307943,0,0,0.02307943,5.83695164,0.27628841,0.10394333,6.21718338,0,0,5.62005019,40.08223103,54.29771878,29.51875017,3.17990087,0,0,0,0,1,0,0,0
"CE",1999,5.86223359,0.38247931,0.10394333,6.34865624,0.02307943,0,0,0.02307943,5.83915416,0.38247931,0.10394333,6.3255768,0,0,5.71035678,39.26234596,55.02729726,29.91114373,3.1104984,0,0,0,0,1,0,0,0
"CE",2000,5.89547281,0.42888663,0.11240631,6.43676575,0.02307943,0,0,0.02307943,5.87239338,0.42888663,0.11240631,6.41368632,0,0,6.08131514,38.05969581,55.85898906,30.30493886,3.07044148,0,0,0,0,1,0,0,0
"CE",2001,6.06205837,0.42888663,0.11240631,6.60335131,0.18493764,0,0,0.18493764,5.87712073,0.42888663,0.11240631,6.41841367,0,0,5.21676006,36.99634281,57.78689712,31.76734132,3.15980035,0,0,0,0,1,0,0,0
"CE",2002,6.15122779,0.54059055,0.11240631,6.80422465,0.27078314,0.11170392,0,0.38248705,5.88044465,0.42888663,0.11240631,6.42173759,0,0,7.14623613,22.66981508,70.18394878,32.21733818,3.06738787,0,1,0,0,1,0,0,0
"CE",2003,6.1552635,0.54059055,0.11240631,6.80826036,0.27078314,0.11170392,0,0.38248705,5.88448036,0.42888663,0.11240631,6.4257733,0,0,8.3867112,21.75924462,69.85404418,32.65467039,3.13017653,0,1,0,0,1,0,0,0
"CE",2004,6.1552635,0.54079872,0.11240631,6.80846852,0.27078314,0.11191208,0,0.38269522,5.88448036,0.42888663,0.11240631,6.4257733,0,0,7.07796771,25.12971378,67.79231852,33.5727288,3.12768512,0,1,0,0,1,0,0,0
"CE",2005,6.1552635,0.54079872,0.11240631,6.80846852,0.27078314,0.11191208,0,0.38269522,5.88448036,0.42888663,0.11240631,6.4257733,0,0,6.01348766,23.06537953,70.92113281,34.08080036,3.23924535,0,1,0,0,1,0,0,0
"CE",2006,6.11852497,0.60836498,0.11240631,6.83929625,0.27078314,0.17909559,0,0.44987873,5.84774183,0.42926939,0.11240631,6.38941753,0,0,7.25986216,23.52175195,69.21838589,34.58506706,3.28067974,0,1,0,0,1,0,0,0
"CE",2007,6.1196598,0.60836498,0.11240631,6.84043109,0.27191797,0.17909559,0,0.45101356,5.84774183,0.42926939,0.11240631,6.38941753,0,0,6.19355272,23.56623606,70.24021122,34.45122756,3.49217304,0,1,0,0,1,0,0,0
"CE",2008,6.12417063,0.60899619,0.11240631,6.84557312,0.27191797,0.1797268,0,0.45164477,5.85225266,0.42926939,0.11240631,6.39392835,0,0,7.05710686,23.60834705,69.33454609,35.56760615,3.62273827,0,1,0,0,1,0,0,0
"CE",2009,6.13481402,0.60899619,0.11240631,6.85621652,0.27191797,0.1797268,0,0.45164477,5.86289605,0.42926939,0.11240631,6.40457175,0,0,5.10448924,24.51276381,70.38274695,35.97705846,3.80705116,0,1,0,0,1,0,0,0
"RN",1991,0.02615711,0.25278802,0,0.27894513,0.02208599,0.02556283,0,0.04764883,0.00407112,0.22722519,0,0.2312963,0,0,8.37434346,34.90960168,56.71605487,10.16693227,1.94950836,0,0,0,0,1,1,0,0
"RN",1992,0.02615711,0.25278802,0,0.27894513,0.02208599,0.02556283,0,0.04764883,0.00407112,0.22722519,0,0.2312963,0,0,7.5676868,36.53941231,55.89290089,10.30456401,2.30042792,0,0,0,0,1,1,0,0
"RN",1993,0.02615711,0.25278802,0,0.27894513,0.02208599,0.02556283,0,0.04764883,0.00407112,0.22722519,0,0.2312963,0,0,4.50602159,38.07414435,57.41983406,10.53687965,2.73334659,0,0,0,0,1,1,0,0
"RN",1994,0.22261222,0.25278802,0,0.47540024,0.02208599,0.02556283,0,0.04764883,0.20052623,0.22722519,0,0.42775141,0,0,8.21155227,36.67443513,55.1140126,10.70495873,3.05070677,0,0,0,0,1,1,0,0
"RN",1995,0.22261222,0.28840557,0,0.51101779,0.02208599,0.02556283,0,0.04764883,0.20052623,0.26284273,0,0.46336896,0,0,7.50534626,33.56335907,58.93129467,10.86886256,3.21854512,0,0,0,0,1,1,0,0
"RN",1996,0.22552828,0.28840557,0,0.51393385,0.02208599,0.02556283,0,0.04764883,0.20344228,0.26284273,0,0.46628502,0,0,7.11327203,34.15063451,58.73609346,10.7691995,3.3966982,0,0,0,0,1,1,0,0
"RN",1997,0.22552828,0.28840557,0,0.51393385,0.02208599,0.02556283,0,0.04764883,0.20344228,0.26284273,0,0.46628502,0,0,5.21633489,37.01640902,57.76725609,10.91937383,3.44295911,0,0,0,0,1,1,0,0
"RN",1998,0.22552828,0.28840557,0,0.51393385,0.02208599,0.02556283,0,0.04764883,0.20344228,0.26284273,0,0.46628502,0,0,6.54823581,34.2134788,59.23828539,11.04588138,3.55286347,0,0,0,0,1,1,0,0
"RN",1999,0.22552828,1.10060306,0,1.32613134,0.02208599,0.02556283,0,0.04764883,0.20344228,1.07504023,0,1.27848251,0,0,3.65606099,40.00842965,56.33550936,11.17258676,3.53875911,0,0,0,0,1,1,0,0
"RN",2000,0.26415656,1.10060306,0,1.36475962,0.02208599,0.02556283,0,0.04764883,0.24207057,1.07504023,0,1.31711079,0,0,2.59393811,41.69865408,55.70740781,11.29974249,3.56779314,0,0,0,0,1,1,0,0
"RN",2001,0.26745132,1.43814608,0,1.7055974,0.02208599,0.02556283,0,0.04764883,0.24536533,1.41258324,0,1.65794857,0,0,2.31284853,43.36276572,54.32438576,11.84914146,3.68022627,0,0,0,0,1,1,0,0
"RN",2002,0.26745132,1.43814608,0,1.7055974,0.02208599,0.02556283,0,0.04764883,0.24536533,1.41258324,0,1.65794857,0,0,6.81300223,24.97198119,68.21501658,12.00714438,3.69838413,0,1,0,0,1,1,0,0
"RN",2003,0.26745132,1.61919742,0,1.88664874,0.02208599,0.02556283,0,0.04764883,0.24536533,1.59363458,0,1.83899991,0,0,8.01540965,22.7473664,69.23722395,12.15560988,3.82638043,0,1,0,0,1,1,0,0
"RN",2004,0.26745132,1.61919742,0,1.88664874,0.02208599,0.02556283,0,0.04764883,0.24536533,1.59363458,0,1.83899991,0,0,7.15069227,25.7241543,67.12515343,12.46727632,3.82767864,0,1,0,0,1,1,0,0
"RN",2005,0.26745132,1.61919742,0,1.88664874,0.02208599,0.02556283,0,0.04764883,0.24536533,1.59363458,0,1.83899991,0,0,5.60740379,26.03436846,68.35822775,12.63975793,3.90571698,0,1,0,0,1,1,0,0
"RN",2006,0.2678679,1.62470763,0.001174,1.89374953,0.02208599,0.03107304,0.001174,0.05433304,0.24578191,1.59363458,0,1.83941649,0,0,6.35984835,25.47462893,68.16552272,12.8109474,4.00615207,0,1,0,0,1,1,0,0
"RN",2007,0.2678679,1.62470763,0.001174,1.89374953,0.02208599,0.03107304,0.001174,0.05433304,0.24578191,1.59363458,0,1.83941649,0,0,5.07418399,24.05922562,70.86659039,12.68459557,4.14329067,0,1,0,0,1,1,0,0
"RN",2008,0.2678679,1.62470763,0.001174,1.89374953,0.02208599,0.03107304,0.001174,0.05433304,0.24578191,1.59363458,0,1.83941649,0,0,4.55619161,25.398101,70.04570739,13.07472052,4.29333947,0,1,0,0,1,1,0,0
"RN",2009,0.2678679,1.62470763,0.001174,1.89374953,0.02208599,0.03107304,0.001174,0.05433304,0.24578191,1.59363458,0,1.83941649,0,0,5.28375778,19.92358482,74.79265741,13.20566428,4.35472545,0,1,0,0,1,1,0,0
"PB",1991,0.25577912,0,0,0.25577912,0.07651881,0,0,0.07651881,0.17926031,0,0,0.17926031,0,0,11.5428538,26.5383159,61.9188303,13.47323806,2.28553777,0,0,0,0,1,1,0,0
"PB",1992,0.25577912,0.00885429,0,0.26463341,0.07651881,0.00885429,0,0.0853731,0.17926031,0,0,0.17926031,0,0,13.15460534,27.84090735,59.00448732,13.5912941,2.31896607,0,0,0,0,1,1,0,0
"PB",1993,0.51503284,0.00885429,0,0.52388713,0.07651881,0.00885429,0,0.0853731,0.43851403,0,0,0.43851403,0,0,10.94455264,27.97741116,61.0780362,13.781369,2.26201975,0,0,0,0,1,1,0,0
"PB",1994,0.53378623,0.00885429,0,0.54264053,0.07651881,0.00885429,0,0.0853731,0.45726743,0,0,0.45726743,0,0,17.2082096,28.77752818,54.01426222,13.92135774,2.17509994,0,0,0,0,1,1,0,0
"PB",1995,0.53851442,0.00885429,0,0.54736872,0.07651881,0.00885429,0,0.0853731,0.46199562,0,0,0.46199562,0,0,19.80613564,25.72974646,54.4641179,14.05787411,2.43944857,0,0,0,0,1,1,0,0
"PB",1996,0.53851442,0.00885429,0,0.54736872,0.07651881,0.00885429,0,0.0853731,0.46199562,0,0,0.46199562,0,0,17.96695499,26.45139832,55.58164669,13.91307879,2.51937764,0,0,0,0,1,1,0,0
"PB",1997,0.53851442,0.00885429,0,0.54736872,0.07651881,0.00885429,0,0.0853731,0.46199562,0,0,0.46199562,0,0,14.43322281,29.45685435,56.10992284,14.02275066,2.56800108,0,0,0,0,1,1,0,0
"PB",1998,0.55119377,0.00885429,0.00295733,0.5630054,0.07651881,0.00885429,0,0.0853731,0.47467497,0,0.00295733,0.4776323,0,0,9.72732726,30.63042579,59.64224695,14.1151407,2.62844788,0,0,0,0,1,1,0,0
"PB",1999,0.55420423,0.00885429,0.00295733,0.56601586,0.07651881,0.00885429,0,0.0853731,0.47768543,0,0.00295733,0.48064276,0,0,12.05907708,30.75223412,57.18868879,14.20767384,2.54930885,0,0,0,0,1,1,0,0
"PB",2000,0.55420423,0.01946174,0.00295733,0.5766233,0.07651881,0.01946174,0,0.09598054,0.47768543,0,0.00295733,0.48064276,0,0,12.71058587,30.21575534,57.07365878,14.30053949,2.59548364,0,0,0,0,1,1,0,0
"PB",2001,0.55749803,0.01946174,0.00295733,0.5799171,0.07651881,0.01946174,0,0.09598054,0.48097922,0,0.00295733,0.48393656,0,0,12.23224422,32.52672633,55.24102944,14.59904042,2.68807466,0,0,0,0,1,1,0,0
"PB",2002,0.55749803,0.7372262,0.00295733,1.29768157,0.07651881,0.04060579,0,0.1171246,0.48097922,0.69662041,0.00295733,1.18055697,0,0,7.58176493,23.62906885,68.78916622,14.70973085,2.68944678,0,1,0,0,1,1,0,0
"PB",2003,0.55749803,0.7372262,0.00295733,1.29768157,0.07651881,0.04060579,0,0.1171246,0.48097922,0.69662041,0.00295733,1.18055697,0,0,9.12376689,23.68155866,67.19467445,14.80949072,2.79588612,0,1,0,0,1,1,0,0
"PB",2004,0.55932201,1.07333519,0.00295733,1.63561454,0.07651881,0.0480434,0,0.1245622,0.48280321,1.02529179,0.00295733,1.51105234,0,0,8.09253838,23.36782055,68.53964107,15.01890561,2.92086883,0,1,0,0,1,1,0,0
"PB",2005,0.55932201,1.0840843,0.00295733,1.64636365,0.07651881,0.05879251,0,0.13531132,0.48280321,1.02529179,0.00295733,1.51105234,0,0,7.11859621,22.52209136,70.35931244,15.13480248,2.97905715,0,1,0,0,1,1,0,0
"PB",2006,0.55932201,1.1923369,0.00295733,1.75461625,0.07651881,0.05879251,0,0.13531132,0.48280321,1.13354439,0.00295733,1.61930493,0,0,7.19522157,21.99088519,70.81389325,15.2498281,3.07378045,0,1,0,0,1,1,0,0
"PB",2007,0.57128564,1.1923369,0.00295733,1.76657987,0.07651881,0.05879251,0,0.13531132,0.49476683,1.13354439,0.00295733,1.63126855,0,0,5.60952374,22.39207786,71.9983984,15.3263463,3.25499257,0,1,0,0,1,1,0,0
"PB",2008,0.57128564,1.1923369,0.00295733,1.76657987,0.07651881,0.05879251,0,0.13531132,0.49476683,1.13354439,0.00295733,1.63126855,0,0,6.10285517,21.44736156,72.44978327,15.75233547,3.31032325,0,1,0,0,1,1,0,0
"PB",2009,0.57128564,1.1923369,0.00295733,1.76657987,0.07651881,0.05879251,0,0.13531132,0.49476683,1.13354439,0.00295733,1.63126855,0,0,5.68746959,22.10796234,72.20456807,15.86753786,3.39873196,0,1,0,0,1,1,0,0
"PE",1991,0.05223189,0.04838595,0,0.10061784,0.04471357,0.04838595,0,0.09309952,0.00751832,0,0,0.00751832,0,0,7.84460378,32.6590293,59.49636692,30.00058331,3.17359115,0,0,0,0,1,1,0,0
"PE",1992,0.05223189,0.04838595,0,0.10061784,0.04471357,0.04838595,0,0.09309952,0.00751832,0,0,0.00751832,0,0,7.97615807,33.65552418,58.36831775,30.25101415,3.3923672,0,0,0,0,1,1,0,0
"PE",1993,0.05223189,0.04838595,0,0.10061784,0.04471357,0.04838595,0,0.09309952,0.00751832,0,0,0.00751832,0,0,5.82461784,34.02164709,60.15373507,30.70458018,3.62978177,0,0,0,0,1,1,0,0
"PE",1994,0.05223189,0.04838595,0,0.10061784,0.04471357,0.04838595,0,0.09309952,0.00751832,0,0,0.00751832,0,0,10.21609315,34.16245901,55.62144784,31.02442455,3.4080621,0,0,0,0,1,1,0,0
