Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AL,2705408,Monteirópolis,4.89E-07,0,9.14E-06,1.51E-05,4.48E-05,0,0.009250909,0,19.688,384.1,1973.93,3094.34,1608.7,1323.25,1174.55,14024.27,31150,45489.92,40995.03,46148.81,75445.19,105316.1799,96312.28,158967.92,212884.8299,237030.9,341155.65,,194954.07,240416.67,,,65829.23
AL,2705507,Murici,8.45E-07,3.64E-07,1.31E-05,1.17E-06,0.002278618,0.069262436,0.609593346,5.8968344,1767.7833,7593.7,22926.34,15369.49,44845.36,,,41735,40718.1,111432,110610.97,83530.82,192393.06,394153.82,368766.01,298096.13,758083.4,1142705.98,3399154.22,2750175.67,855144,1059784.56,644988.13,1009451.29,856251.4
AL,2705606,Novo Lino,4.10E-06,1.39E-05,4.00E-05,0,0.005590291,0.176522182,0.656346182,7.683034618,416.1942,6438,7592.38,26303.93,12095.45,,,31785,96026.04,149525.48,163956.41,157241.07,238399.18,291863.06,197788.79,492930.14,221352.64,238128.09,1053747.77,1374513.1,2042723,586419.6,580868.1,133891.95,110842.9
AL,2705705,Olho d'Água das Flores,6.27E-07,2.84E-06,9.82E-06,3.74E-05,0.000209164,0.081776,0.944575346,15.36613793,797.1959,1270.4,12947.55,16571.2599,7670.19,,,104008.22,33199,123797.23,146192.02,111409.35,220169.79,311411.78,387094.68,384427.21,460609.4,628671.85,876703.39,576267.28,459119.83,686076.85,722989,944108.12,908290.02
AL,2705804,Olho d'Água do Casado,5.47E-08,1.22E-06,2.81E-05,0.000186382,0.000551818,0.028092364,0.112778182,0.145454546,1.26,61.5,650.8,760,,,,44291.71,29655.23,132749.27,124685.48,99385.37,42685.01,83720.2899,71105.47,111917,,32386.98,303370.69,902149.4,1897156,827205.38,1175318.19,,73449.24
AL,2705903,Olho d'Água Grande,5.43E-07,1.28E-05,3.48E-06,0,0.000189964,0.0042124,0.013307273,0.064981818,26.0636,684.3,0,0,5581.6,5289.32,1786.4,45417.94,23740.76,132468.76,116344.99,188438.19,131047.57,114863.89,68878.49,60280.13,231096.23,200109.04,85901.21,230854.69,532423.74,95725.28,175147.77,220599.38,95199.51
AL,2706000,Olivença,3.21E-07,2.00E-08,6.58E-07,3.11E-05,0.0008,0.096348982,0.351250873,4.44,831.6102,2528.2,7463.59,9003.68,8209.4,20405.06,960.5,34394.8,31888,69126.75,45692.35,18374.18,119063.99,141717.02,135120.92,,308833.43,324620.55,251565.83,199370.18,151083.7,314189.31,210664.29,231137.14,570975.05
AL,2706109,Ouro Branco,1.80E-07,4.56E-07,1.55E-06,5.52E-06,0.002376255,0.025128473,0.246949455,0.014945455,78.6466,620.1,1864.2,1291,2367.75,5289.21,6457.99,14043.39,41265,70785.4,44120.09,70577.28,105126.9,105682.7,132207.15,147210.55,278065.03,387269.6,274234.34,534219.93,351493.57,235760.39,318548.11,509315.38,256732
AL,2706208,Palestina,6.78E-08,0,0,0,0,0.000269091,0.053054546,0.034545455,2.2309,95.6,1057.93,1509.78,332.55,0,0,20926.08,10650,20193.06,7381.44,,43788.87,,,,,,,,55345.91,47251.34,21941.52,27392.04,17063.37
AL,2706307,Palmeira dos Índios,2.75E-05,9.22E-05,0.00028627,0.000979409,0.050397346,2.518637491,11.19472695,81.29775276,4731.4129,45416.9,90790.53,99366.99,176539.59,261860,202958,397080,306217.11,1221260.42,1214038.32,793183.9,704622.51,700339.17,921248.58,1047178.6,1986320.99,2215771.66,2532799.74,3591840.88,1888575.67,,4123974.37,4410672.3,4139976
AL,2706406,Pão de Açúcar,1.39E-06,2.51E-06,9.98E-06,2.53E-05,0.003314364,0.029277346,0.419920727,13.47368025,248.6386,5141.7,10861.48,11971.53,24526.31,10181.63,59569.15,57243.43,52483,115204.53,62977.44,85391.27,133365.46,260735.1,236793.45,238110.35,340387,535642.29,574688.78,702710.2,395420.39,391035.94,302497.95,1033421.37,439775.7
AL,2706422,Pariconha,,,,,0,0,0,0,19.9246,403.6,1246.56,987.28,312.59,,,,26166,91315.96,88248.12,90054.95,121797.36,152800.87,260943.67,553101.77,779209.89,1179243.02,553127.01,417193.22,201966.66,557032.07,532046.23,703288.3,135291.2
AL,2706448,Paripueira,,,,,0,0,0,0,2078.1191,27723.5,101667.98,104280.84,138069.5,100829,74781,90055.91,195406.28,262282.08,178381.97,,198472.87,,,234944.06,235329.35,196884.47,669425.53,126168.24,82843.53,326892.43,341692.53,337942.11,953982.21
AL,2706505,Passo de Camaragibe,2.38E-07,6.63E-06,1.09E-05,2.29E-05,0.000147782,0.040250218,0.411630873,6.496560582,21,466,454,5494,2712.14,28437,18706,31624,70385,68835.34,86435.8,35477.42,89827.37,125620.3,1252657.75,177916.81,116572.54,165470.35,,,187493.6,1282577.36,961577.18,629158.01,356698
AL,2706604,Paulo Jacinto,2.50E-07,7.93E-07,1.28E-06,1.92E-05,0.000104364,0.001487527,0.009127273,0.126335636,150.781,5119.3,9167.51,5961.89,6127.12,8285,10333,29092,46056,43331.47,45582.9,88126.44,131393.86,78493.76,117644.05,215021.47,137878.87,150075.21,458715.69,420398.35,203672.85,144466.63,39673.91,40607.39,39762.69
AL,2706703,Penedo,5.65E-06,1.76E-05,5.16E-05,0.000172292,0.033279309,3.849661455,11.02474938,103.9021258,3189.0639,61977.8,264490.08,438874.91,310345.89,361702,223031,222601,524335,925823,1270539.99,1108063.73,1253961.22,2299522.26,2463834.19,2323204.69,2079502.94,3259105.69,3653895.51,4711999.12,1736559,1785256.78,1858540.09,,
AL,2706802,Piaçabuçu,2.19E-06,4.01E-06,2.31E-05,2.92E-05,0.000502727,0.042574655,0.831075636,5.715950982,261.3942,1588.9,346.48,5417.56,10351.75,28962,31139,24217,66166,158472,192306.95,239681.23,257167.24,245597.4,231212.1,272192.92,418137.75,256369.29,368647.19,265949.7,133520.99,300303.11,270749.48,450529.72,192627.8
AL,2706901,Pilar,4.82E-05,0.00013616,0.00037222,0.003282904,0.039952218,0.991479964,4.691623091,110.6246126,3848.8811,47795.8,141637.92,50207.42,37477.51,86518.41,56917,81278.2,200523,764841.14,304936.06,249134.12,1385464.61,2969330.85,3658752.06,4418430.64,4975761.59,5018849.68,6160671.23,6986891.29,4032825.33,4880884.64,5836237.57,5327080,6061341
AL,2707008,Pindoba,1.39E-07,,5.00E-07,3.16E-06,0.0001356,0.020283091,0.046253382,0.2670504,1.615,2.9,135.8899,1377.57,,,,0,5834.6,36696.3,32490.64,43269.08,55169.3,50162.74,63405.66,75308.38,63428.83,82824.31,100218.43,,31210.73,24205.86,21492.44,21201.42,78968.87
AL,2707107,Piranhas,5.33E-08,5.82E-08,1.23E-06,0.000220341,2.93E-05,0,121.2707239,1781.262411,40768.5653,873.3,266344.01,0,,,,250000,379069,506294.16,524924.67,448627.22,375027.51,476473.56,765988.26,661849.31,685361.12,800084.21,655525.03,689754.95,534372.38,878139.55,662675.85,702090.7,598327.9
AL,2707206,Poço das Trincheiras,0,0,0,0,0,0.037879055,0.185163636,0.070836364,0.3837,0,32.22,275,13449.6,21130.02,4171.96,4162.22,8744,77192.5,41905.88,54971.59,192749.72,205990.26,177262.32,471676.95,123974.32,250702.55,285188.07,,263348.6,420381.58,311232.78,402716.58,674896.6
AL,2707305,Porto Calvo,5.31E-06,2.01E-05,6.46E-05,1.10E-05,0.004233891,0.874539746,53.96140887,665.4081439,772.8511,7808,79015.59,154872.3599,46732.19,53804.89,33761.46,41414.04,139684.87,253570.19,243606.07,265289.41,216882.24,500348.49,642772.21,669671.35,1081618.35,1007581.59,841336.94,278476.03,399251.49,630854.5,617675.38,1058915.74,1379660
AL,2707404,Porto de Pedras,4.19E-07,6.27E-07,6.51E-10,3.20E-09,0.000774473,0.041661164,1.810567491,2.319320618,99.0359,248,4340.4799,30155.72,4256.4,9605,15219,12848,25716,22181.79,24865.02,25897.74,84017.79,126463.86,140096.71,204373.5799,434265.67,792085.38,773894.93,370333.36,256972.2,661318.99,233879.04,234448.06,349568.2
AL,2707503,Porto Real do Colégio,1.13E-06,3.27E-05,6.57E-06,7.45E-06,0.003795964,0.414167673,1.379977018,15.64750771,773.3256,8587.3,15344.38,670.5599,25038.93,,,,20379.7,45882.55,9380.84,9915.65,135189.41,219493.57,181095.95,,333168.84,625114.07,1089798.96,2577078.63,2762110.36,1192090.25,1062011.23,927158.54,460692.7
AL,2707602,Quebrangulo,5.72E-07,3.84E-05,3.81E-05,0.000149597,0.007334582,0.128336873,1.367490546,7.4512476,629.6588,18844.1,27217.31,17323.03,23115.57,28054,29637.02,96096.38,59355,111619.12,115636.48,123880.1,176676.18,393678.07,425576.06,1315469.8,648416.37,363577.04,968821.88,955052.5,586859.73,288480.62,373080.92,393356.49,252237.4
AL,2707701,Rio Largo,2.82E-05,0.000157761,0.000344083,0.002515457,0.161878909,9.8802248,47.29268036,365.5518915,23686.418,228449.4,370342.11,264069.43,318656.78,468921.91,437413.87,577641,747904,1153247.73,1229204.28,1149937.91,1583703.58,1632428.65,1695141.85,2310380.96,3871011.46,7069212.08,6633346.64,5950489.7,6797387.95,7947314.6,4416673.76,4139811.58,5491979.24
AL,2707800,Roteiro,2.00E-06,1.02E-05,1.17E-05,2.29E-05,0.002844982,0.048541382,0.303939055,105.2352945,835.874,410.7,121.2,830,89953.11,23301.38,3251.81,9183.17,25670.24,38448.51,39501.94,40984,130362,133091,142649,193989.59,177122.2,172399.87,107128.69,184306.81,379857.4,608351.37,141926.29,314471.06,69197.04
AL,2707909,Santa Luzia do Norte,3.33E-06,2.47E-05,5.26E-05,0.000405245,0.001312327,0.380621746,0.874039018,6.197908291,520.1688,9383.8,27714.62,22575.9199,17919.58,14800,9040,17048,22387,104425.91,147351.35,50368.91,232938.22,163319.94,190877.39,209657.18,221246.53,430092.59,396916.43,380323.05,310687.47,266764.39,,,
AL,2708006,Santana do Ipanema,1.63E-05,3.91E-06,8.52E-05,0.000255373,0.024911746,0.853770218,5.8471756,62.57352855,6802.0526,80601.4,89336.81,60126.21,78732.5,,,251138.4,296217.73,667191.3,954786.39,641561.66,842537.4,1197904.14,1161004.29,1487896.5,1183675.64,1886741.75,2100728.44,2500613.46,1514600,2175689.7,2347222.28,3285771.93,3085115
AL,2708105,Santana do Mundaú,8.75E-07,2.79E-07,,6.29E-06,9.09E-07,0.000492146,0.043309091,0,0,0,0,97529.17,14530,,,28475,,,,,,,,98321.2899,118113.25,781009.5,1152105.61,,248862.7,477026.02,354125.08,83313.71,62543.82
AL,2708204,São Brás,1.14E-07,2.10E-07,2.62E-06,1.79E-05,0.000670546,0.028559091,0.029636364,0.774363636,38.38,83648.3,51509,54886.24,3195.2,2522,8506,15925.06,9765.13,15971.89,13330.8,,24782.02,,130343.65,89546.76,180121.95,172475.25,81452.8,107686.41,63654.04,97393.86,338485.49,395101.68,70571.89
AL,2708303,São José da Laje,1.75E-06,6.94E-06,2.84E-06,4.42E-06,0.003201273,0.075346,0.453336836,7.730988946,770.1531,2475.9,11838.45,55551.62,8489.18,,,43115,107931.04,173085.39,217007.96,261300.32,206107.2,229038.09,262107.16,265220.31,771285.63,634848.48,1380501.85,1824684.07,513913.46,421753.02,424764.74,784337.37,603402
AL,2708402,São José da Tapera,9.15E-07,1.81E-06,3.64E-06,7.89E-06,6.33E-05,0.033266546,0.0728848,12.752284,75.3933,1650.1,1117.5,10327.2099,46260.39,,,12352.24,79123.36,223556.02,65655.65,221218.95,264342.14,362361,375647.76,523704.1,438219.98,708543.16,556982.94,775361.54,138572.3,2796048.71,3640173.51,2562674.94,2269420
AL,2708501,São Luís do Quitunde,1.82E-05,3.22E-05,0.000102989,0.000405495,0.0121996,0.2045304,1.844660618,8.663438327,1606.4255,9886.4,12337.2,10208.53,80501.29,28280.99,47799.54,243754.02,115040.83,127995.05,210703.28,255738.73,,516630.32,422080.27,445932.53,,,,,643108.9,1061376.61,612954.11,621968.79,912495.4
AL,2708600,São Miguel dos Campos,0.000105518,0.000345686,0.001663328,0.013801246,0.122006218,5.316356146,26.49378822,100.0192313,8700.4247,93978.2,286170.2199,245339.91,713834.06,368649.51,391689.93,621692.31,1225938.15,1532233.26,2400717.71,3461138.62,4418977.32,5590388.86,5231735.03,5545121.22,6251331.81,6562554.44,7787135.04,7011387.19,5814548.71,8707727.58,7064386.99,6071522.61,5802156
AL,2708709,São Miguel dos Milagres,9.14E-07,3.16E-06,2.68E-05,0.000207874,0.005055346,0.134096182,0.366318291,2.197232655,315.7781,1777.1,5273.5,9127.02,,8731.78,8466.36,12761.25,6396.56,30395.51,29177.16,32071.43,47719.01,64460.14,82493.94,93837.14,81988.16,100937.1,161573.03,147409.66,29661.51,364669.07,460549.48,494784.11,547974.8
AL,2708808,São Sebastião,3.88E-08,1.98E-07,0,0,1.45E-06,0.0400464,1.387029818,4.518767782,716.1581,7434.1,11196.93,4131.34,15212.55,5531.92,8962.09,14660.3,38009.12,180631,196084.04,,346585.8,435918.5,548074.99,728439.33,922779.52,1034047.68,1937142.61,1677083.05,2711945.12,1717252.2,751742.79,1116546.73,1032872
AL,2708907,Satuba,2.28E-07,1.23E-07,1.87E-05,0.000103218,0.004310873,0.1249772,0.997643564,7.750724109,834.397,8790.4,12487.87,9229.41,45006.06,41793.76,41865.08,56314.33,121367,135064.65,151236.57,162722.31,171113.28,164310.54,195671.7,199209.1,227654.59,279804.69,523772.51,327730.04,1223842.94,1701199.84,785907.19,411851.2,663819.7
AL,2708956,Senador Rui Palmeira,1.04E-06,2.36E-06,1.55E-08,4.41E-05,1.87E-05,0.133410909,0,0.056062073,0,0,0,0,6811.42,6809.62,4953.2,20948.62,19405.16,71803.96,108656.23,120585.88,80500.95,217810.69,194035.81,230889.74,260163.44,338828.72,283055.31,338704.32,215608.16,1643270.69,1631099.86,661307.56,556578.2
AL,2709004,Tanque d'Arca,3.38E-07,1.14E-06,3.13E-06,1.30E-05,0.000517091,0.169575127,0.836363636,1.844509091,71.542,2446.8,2818.9899,9425.67,6301,,,,8899,31733.58,37811.41,78372.68,79156.64,109744.35,113297.63,151627.84,139470.22,152278.67,148747.95,217209.38,206912.7,122062.99,123672.6,68498.4,134803
AL,2709103,Taquarana,7.31E-07,3.92E-06,7.18E-06,5.81E-06,0.003955382,0.120642182,1.512627964,11.99092476,499.3714,514.5,4229,974.46,7672.03,,,15130.4,31757.72,69807.49,32979.61,122182.08,135426.43,253038.84,309207.89,442574.94,334995.9,742843.56,740544.25,1004199.66,405006.02,389413.81,313118.12,0,237227.2
AL,2709152,Teotônio Vilela,,,,,0.005299527,0.251488436,1.612919418,10.48960131,1441.857,22313,222678.56,12002.01,13219.36,,,132946.1,104184.33,330921.57,271551.88,286961.27,518077,929814.34,1211694.56,503814.01,894254.32,1488744.42,5220327.76,4985676.68,3329855,,,,
AL,2709202,Traipu,1.37E-06,1.49E-06,8.10E-07,4.66E-06,0.000197746,0.010098109,3.766122727,1.843509091,92.5654,1668.8,4167.8,16863.19,8621.77,7130.63,30366.08,3662.41,127914.7,299092,168611.44,358528.95,540144.89,494679.23,595466.14,430356,404903.4099,712740.41,,,227924,1793998.26,209452.76,548321.81,291845.38
AL,2709301,União dos Palmares,1.04E-05,3.38E-05,5.54E-05,0.000324336,0.008223491,0.760160327,3.871048909,39.84588844,2116.5193,15805.7,24227.88,66268.16,80451.68,,,89309.35,190300.72,417702.97,569065.19,991848.81,946369.39,849618.27,1663890.47,1053747.59,2153616.56,1858070.75,5780410.64,6201561.85,2164860.08,1684926.62,1650327.14,2137576.25,1861723
AL,2709400,Viçosa,1.62E-06,4.94E-06,4.99E-06,1.38E-06,0.004070436,0.409694182,2.231371964,23.3422572,1480.2537,956,8776.74,20205.49,72081.29,,58527,108983,85170,156254.79,206562.65,249379.23,255571.18,282992.2199,314669.92,549811.26,684367.34,1017637.57,1798283.06,1662614.69,747675.62,653316.29,683657.66,642611.81,635652.64
AM,1300029,Alvarães,0,7.79E-09,0,0,0.000109091,0,0,0.136405127,0,0,14701.98,0,,19820.75,23900.42,17807.14,43396.91,144713,99393,96126.29,116550,172929.51,174994.12,123634.52,163810.85,223190.85,482588.1,497962.96,104093.6,395105.84,225444.53,124760.13,49434.57
AM,1300060,Amaturá,0,0,0,0,0,0,0,0,0,0,0,0,14387.79,,,16456.6,49987.95,141945,138932,140646,,242571.23,337731.77,372657,243962.98,322886.88,441762.29,415030.34,128698.55,131572.42,147193.14,180088.82,
AM,1300086,Anamã,1.67E-08,2.20E-07,3.24E-07,4.23E-05,0.000145455,0,0,0.517252727,0,0,858.46,0,,13854.09,12925.42,24236.85,27781.54,75168.54,98097.95,107769.28,250561.36,1235960.77,3099371.1,9713335.94,3970056.68,1529988.4,2085582.84,585491.44,311758.6,379243.99,908739.93,764215.07,70699.9
AM,1300102,Anori,2.16E-06,3.06E-06,3.44E-05,5.51E-05,0,0,0,0,0,0,13245.54,0,,22807.29,13031.99,8206.03,19218.55,145963.26,111100.84,107331.18,167668.68,197890.78,228280.12,520040.92,633962.52,523139.21,689813.76,767618.46,563603.35,308484.43,97967.42,0,194234.14
AM,1300144,Apuí,,,,,0,1.073008146,0,0,0,0,12622.07,0,,19684.16,28504.3,27321.9,48328.28,326512.88,198273.89,228256.46,424924.44,606598.28,600053.17,654597.63,683249.46,757959.83,893979.28,885454.65,436796.51,690213.98,485298.27,483923.81,462838.19
AM,1300201,Atalaia do Norte,0,2.51E-07,4.96E-07,0,0.001818182,0.0009352,0,0,0,0,,0,,,,,9841,,73244,110541,458070,440470,301748.24,364135.55,331481.92,426710.66,333463.09,,357764,440303.28,254293.79,92259.16,380885.4
AM,1300300,Autazes,2.96E-05,2.16E-05,2.97E-05,0.000455058,0.004472727,0.388647091,0,0,0,0,31883.04,0,,,61322.2,47468.06,43687,246583.51,268626.07,301679.84,378586.73,537507,580356.6899,708018.78,1069137.52,1700951.16,1835847.41,2054976.13,2082550.25,847507.86,1040677.9,332304.17,696100.38
AM,1300409,Barcelos,0,0,0,0,0.002218182,0,0.203457164,0,0,1239.7,14290.39,0,,30961.63,46051.51,57080.82,39543,110346.12,176941.59,118838.89,307665.97,210822.35,,,334180.58,464304.26,325455.91,,1095461,912141.57,645657.45,436812.88,311656.63
AM,1300508,Barreirinha,1.13E-06,6.01E-07,3.83E-06,2.81E-05,0.000363636,0,0,0,0,0,9868.32,0,,,,11793.53,40822.84,213933.29,174841.66,217903.86,151417.86,401102.49,512567.63,,770493.3,1268193.81,1614168.89,1151692.15,657707.4,1285801.97,651433.69,492863.55,267691.33
AM,1300607,Benjamin Constant,1.71E-06,3.77E-08,7.99E-05,3.02E-05,0.000436364,0,0,0.148994546,839.7223,613.1,0,0,,12537.02,12703.04,78399.92,109107.8,278455,460351,780842,718007.36,853300.79,761339,1150706.36,1225399.53,1469002.38,1822813.88,,748735.68,1081150.32,846988.69,808811.72,810759.47
AM,1300631,Beruri,0,0,0,3.42E-05,0.000254546,0.000571964,1.772214873,0,0,42.2,0,0,,1526.5,10161.61,10505.51,39199.13,153755.24,216191.92,136531.18,145877.83,116252.29,,,298178.09,295822.79,368449.92,277569.27,193666.8,416986.29,196075,193740.36,123224.22
AM,1300680,Boa Vista do Ramos,6.37E-07,3.38E-06,4.59E-06,3.33E-05,0,,,,,,5907.6899,11325.25,,13621.37,20727.87,28535.47,27708.31,100322.38,117146.58,315427.26,150055.31,93452.86,,,229900.28,,,,329948.45,443744.6,299570.13,184630.54,365456.37
AM,1300706,Boca do Acre,4.72E-07,4.38E-06,6.33E-06,0.00029579,0.006036364,0.713112473,2.647517418,0,1411.8346,11022,29546.31,0,40114.24,,,,79780.42,734059.54,292638.99,292754.83,637212.51,865768.33,422133.84,650235.87,1224308.18,,,,633566.08,1106451.46,680464.2,415015.13,928203.61
AM,1300805,Borba,6.10E-06,3.19E-05,3.92E-05,9.88E-05,0.001236364,0,0.676570473,1.205896109,0,3659.4,25287.24,0,,,,26871.83,43964.72,189701.53,226894.28,,525990.56,1513007.2,694035.39,902265.98,875125.71,1273976.22,1365843.67,1456846.71,662776.76,1596748.46,1146127.84,1306489.36,675525.23
AM,1300839,Caapiranga,0,0,0,0,0,0.001818182,0.457749782,0,0,0,0,0,1110.97,,,14274.41,16220.4,87273.68,151017.19,347586.04,235254.72,1120782.9,2690319.35,2438828.86,1340067.26,3514653.54,329889.26,395897.62,449762.11,417224.1,269428.55,228353.16,
AM,1300904,Canutama,7.09E-07,1.05E-06,1.24E-05,3.59E-05,0.001018182,0.0140296,0.063071636,1.725917309,56.5958,107.7,628.19,417.69,13641.73,,,,,,92935.64,93774.2,134682.09,106830.7,247669.29,281840.21,454429.51,761257.51,1085954.63,864628.32,363719.17,407815.03,520683.45,687888.4,376155.54
AM,1301001,Carauari,1.24E-05,7.08E-06,4.60E-05,0.0018644,0.005563636,0,0,58.94213513,0,0,0,0,,13946.07,,51501.83,185799.96,419926.11,344721.51,319197.08,490696.89,488748.68,580887.99,924234.68,897505.31,1112048.58,1909739.07,3466475.26,2996631.89,3160040.69,787087.78,737565.24,889065.29
AM,1301100,Careiro,5.54E-05,1.67E-06,2.93E-06,4.37E-07,0.001272727,0.070360364,0.058819491,0.7820412,4.065,0,667.8,0,,249492.75,259147.38,738363.24,453376.12,578207.95,416561.84,886845.89,,947617.69,646385.76,1029120.64,1426132.25,1851257.62,1396302.87,1659577.13,1345512,1102744.97,1228575.51,,589829.59
AM,1301159,Careiro da Várzea,,,,,0.000363636,0.006045455,0.353399782,,,,,,,17394.17,11718.51,15805.88,,235116.53,157888.56,304140.12,479025.98,508786.56,550934.51,810669.96,578023.56,779960.32,1053974.69,1318682.09,558547.46,895540.28,1002352.64,814120.37,150512.64
AM,1301209,Coari,1.04E-05,8.18E-05,0.000422764,0.012689121,0,0,0,0,0,0,0,0,,2570103.28,1662452.86,1069402.09,2296884,2111243.55,7339232.43,10534949.77,12524040.88,15591002.08,24064493.1,41932482.61,41152440.51,38200931.84,41904793.16,35732075.72,40275900,31858542.42,27183774.44,0,22916440.36
AM,1301308,Codajás,1.83E-06,9.07E-06,1.29E-05,0.00010835,0,0.133282655,0.290280764,4.853466509,0,0,0,0,,9923.92,12004.32,16547.71,40517,163409.9,210947.15,257680.17,338646,1672802,4729539.8,14532387.64,6136015.23,2026580.44,,,535917.51,453247.72,631890.91,474461.3,502209.64
AM,1301407,Eirunepé,0.000128212,1.24E-05,4.80E-05,0.00023123,0,0,0.6138692,15.84221469,275.2253,0,17258.41,0,,34326.13,18570.33,46668.66,121000.19,362651,364216,244102,506253.2,573855.0699,383936.12,,407614.13,,,,41714.43,734753.89,482258.08,314103.87,531395.9
AM,1301506,Envira,1.23E-06,3.51E-06,1.22E-05,8.73E-08,0.000218182,0.048943891,0.532392946,0.2410484,0,5607,11450.4599,0,,25209,23317.33,30744.33,62796.79,132536.01,110775.98,359969.34,280810,414773,361703.71,563875.21,515680.65,515567.09,355113.42,371681.19,397144.1,609903.1,149322.68,197238.52,344561.71
AM,1301605,Fonte Boa,4.06E-07,0,,,0,0,0,0,179.0896,489.5,1755.44,0,,10709.08,13119.94,3472.5,48062.95,204863,301332.49,428607.54,836290,617976,,,679278.79,1049302.88,1164602.24,1322414.65,588623.64,1402004.74,751321.04,499868.12,528108.59
AM,1301654,Guajará,,,,,0,0,0,0,0,0,0,0,,,,16608.73,43897.89,181012,128404,156950,183670,257677.43,272711.61,330768.21,249707.57,166529.8,278427.98,566573.94,0,199520.69,308465.6,240858.19,194170.4
AM,1301704,Humaitá,1.71E-05,5.14E-05,0.000213716,0.000163381,0.0408,0.1378276,,,,,48272.33,,,,157550.11,226484.21,441095.27,876738.93,787461.06,757341.59,1162335.09,1461468.32,1170214.5,1770220.87,2265958.93,2834245.58,3154224.36,3503040.77,2617380.22,3279395.31,2795877.04,2712265.23,2728610.95
