Sigla,Código,City,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
SC,4214409,Rio das Antas,0.001039302,0.002859725,0.017028094,0,0,66.10337331,717.5738617,45304.7035,607782.3,1129487.18,1183101.6,1086190.28,979202.78,1145673.98,1411710.81,1751645.15,2184498.48,2620878.04,2996389.33,3615596.49,3707230.69,3821602.67,4209995.01,4452803.17,5431533.22,6064195.75,5970178.07,6293112.95,6929904.14,7338015.07,7945553.21,9098126.11
SC,4214508,Rio do Campo,0.000704401,0.001927543,0.011744635,0,0,39.15975047,476.5580409,25559.2678,305977.8,563988.28,594570.88,545439.69,533099.15,646544.84,767318.32,855066.11,1006617.02,1248064.29,1399763.76,1628663.13,1854986.38,1997535.77,2237772.91,2474153.98,2961158.98,3512143.32,3783042.69,4011616.34,4174163.55,4352559.09,4630091.61,5159194.93
SC,4214607,Rio do Oeste,0.000907893,0.002475486,0.014642196,0,0,48.38131084,522.2065453,29458.4429,382890.4,699208.97,685922.55,677270.29,632352.84,711611.76,857391,990018.13,1241341.98,1487326.39,1553946,1820726.51,1872993.84,2018021.56,2431881.74,2677832.9,3243648.09,3718417.19,4050386.36,4468057.23,4791507.7,4858678.84,5364156.37,6290493.1
SC,4214706,Rio dos Cedros,0.000919567,0.002406584,0.01428226,0,0,0,610.0573477,0,356654.3,659797.17,650170.04,616683.55,628256.76,769896.67,1065673.25,1122464.22,1274953.79,2131654.38,2393686,3056093.19,3118629.72,3657738.75,3931656.89,3744245.68,4470198.87,5210798.42,5669845.19,6344114.83,6399222.34,6322451.11,6344132.4,6974988.81
SC,4214805,Rio do Sul,0.005719812,0.015404996,0.097611917,0,0,301.8734731,3016.600647,154868.7228,1735184.9,3253065.08,3683034.81,4699109.26,4332186.99,4548828.54,5427582.92,6275759.73,7429123.36,8737553.76,9607077.02,11265174.33,12381816.38,14958107.87,18350018.6,21181155.66,22344575.56,25384627.88,26914005.53,0,33163488.37,32313491.72,33898866.37,37980711.73
SC,4214904,Rio Fortuna,0.000523563,0.001336372,0.007928067,0,0,0,354.6929516,18852.9293,234086.6,453933.65,484669.25,473506.04,382177.4,443868.21,530669.48,647332.81,968326.39,1193050.69,1246193.23,1397306.81,1602414.21,1907689.7,2243309.11,2329680.95,2613756.15,2925196.2,3097903.3,3298964.25,3816403.54,4344567.99,4916271.84,5864952.64
SC,4215000,Rio Negrinho,0.003498701,0.011377907,0.063114981,0,0,195.8911313,2006.588148,115743.0762,1256124.8,2261090.98,2989614.76,3677233.61,2862517.83,3231776.65,4066240.71,5798540.41,7136185.47,8849934.44,10354786.75,12289558.13,13167752.91,13498675.44,14695012.42,14672855.97,14650585.73,14421366.99,14415817.35,16092859.69,17119547.71,17222553.81,18387813.29,21076307.59
SC,4215059,Rio Rufino,,,,0,0,0,0,13715.6448,165620.9,317622.33,344430.06,332384.63,308026.58,352849.54,435130.34,513346.95,604683.8,725153.59,793874.47,916771.29,1004939.23,1123113.15,1308063.16,1412905.5,1654848.69,1889269.9,2002007.39,2277579.58,2437571.32,2516551.65,2729080.36,3087986.41
SC,4215075,Riqueza,,,,0,0,0,0,21447.9041,252622.1,478591.68,475918.69,404826.66,394516.58,444135.4,550032.56,660652.83,784219.12,915423.46,1044155.53,1235276.74,1322200.21,1455943.28,1708295.22,1921034.31,2403544.78,2916378.64,3049804.46,3384943.33,3728514.38,3639997.11,4001510.14,4661789
SC,4215109,Rodeio,0.000976874,0.002768278,0.016567063,0,0,43.97136436,595.0261724,32743.5563,390620.2,668460.3,735116.8199,813517.46,769710,926693,1265175,1523058.58,1430455.55,2358327,2153495,2095118.18,2102763,2296098.51,2738008.16,3039608.62,3278123.63,3673618.42,4102036.23,4433125.93,4778808.14,5061505.92,5733074.67,6581232.54
SC,4215208,Romelândia,0.000852493,0.002488902,0.016026974,0,0,40.03547629,462.3845395,23747.3514,278774.9,526461.78,514008.14,422462.15,348985.95,382581.92,449148.87,624072.77,734744.58,914279.99,1047675.28,1237683.09,1291051.49,1388354.3,1666997.52,1898522.77,2367252.68,2796123.6,2919030.04,3221795.05,3644129.05,3655417.5,3869374.22,4439684
SC,4215307,Salete,0.000936043,0.002642096,0.016177085,0,0,50.70807778,552.9604173,31970.8766,387389.1,700625.49,833342.85,779952.89,745924.93,882881.2,1051484.37,1273752.19,1506331.64,1786094.25,2097365.48,2363227.36,2321648.92,2515525.85,2797801.26,2982584.93,3422227.91,4009497.39,4233090.62,4353239.58,4713775.88,4749723.65,5192921.01,6084690.97
SC,4215356,Saltinho,,,,0,0,0,0,0,0,0,0,412902.41,378261.01,417018.3,486992.67,608742.27,728542.94,864855.69,968102.79,1108700.72,1130279.13,1213712.81,1456042,1646561.72,2010683.92,2332882.9,2476204.07,2849114.93,3245926.93,3306082.67,3520467.32,3990565
SC,4215406,Salto Veloso,0.00100968,0.002365597,0.0125707,0,0,70.69435542,776.7032584,29652.4153,335018.1,758428.14,879360.21,786824.97,703.95,906.13,,1709570.06,2394929,2852749.48,2591035.89,2852851,3111840,3477873,4418127,4969437,5797152.8,6415370.61,6470712.85,5573478.66,4912593.83,5129902.53,5574697.11,6646047.3
SC,4215455,Sangão,,,,0,0,0,0,18219.2251,235294.8,452281.85,466086.98,444575.5,507416.67,614878.93,779912.14,850926.5,1219004.63,1418152,1508920.96,1803129,1868731,2050394,2690606,3210993,3882205,4476651.17,5030889.37,5966547.11,6492046.15,6305273.82,6865705.91,7963018.39
SC,4215505,Santa Cecília,0.002725911,0.006823628,0.039123777,0,0,0,1162.754074,69190.4247,789773.7,1395041.74,1284570.14,1194111.29,1173484.55,1267716.35,1252815,1638583.8,2020658.36,2518453.6,2788166.81,3336040.19,4729145.73,5830722.11,6206756.65,5780210.64,6144067.94,6829101.09,6855625.74,6972967.33,,8100483.76,8668775.31,10341576
SC,4215554,Santa Helena,,,,0,0,0,0,19101.8332,222770.9,427108.9,436093.89,397991.23,386582.81,415497.11,494442.57,590243.56,715883.74,861019.55,1003461.43,1181670.93,1219379.38,1278522.6,1526885.46,1783047.06,2206313.9,2551396.37,2745451.23,3056976.29,,3322412.86,3556872.79,4083960.39
SC,4215604,Santa Rosa de Lima,0.000303674,0.000807305,0.004780839,0,0,19.94570811,269.1236008,13545.5382,162366,302973.6599,335238.95,329436.2,298684.03,346428.93,369041.98,524525.2,717000.35,721308.57,813867.64,946025.53,1014229.31,1145967.8,1354831.29,1480331.55,1808803.01,2064910.44,2128337.88,2310874.13,2571839.44,2648865.57,2875260.94,3410831.47
SC,4215653,Santa Rosa do Sul,,,,0,0,36.87023196,443.3718331,24536.0711,310181.4,694424.08,679993.06,461375.68,464174.45,543871.03,644837,752895.22,866529.16,995458.31,1139596.04,1389745.28,1512763.8,1602736.94,1993103.77,2139629.19,2482339.47,2932898.11,3124791.85,3117634.4,,3081126.64,3680848.79,4080801
SC,4215679,Santa Terezinha,,,,0,0,0,0,24794.6424,314599.2,583124.43,548922.59,494992.51,386861,492056,656910,617943,862150.33,1057780.6,1301421.77,1550829.32,1755494.61,2006642.16,2284695.38,2457492.85,2950010.1,3483673.26,3798012.17,4046975,,4423219.88,4765876.74,5424361.15
SC,4215687,Santa Terezinha do Progresso,,,,0,0,0,0,0,0,0,0,368453.02,345271.33,377226.83,414009.8,493000.91,862150.33,749830.12,863323.82,980866.29,1005544.39,1117589.97,1342132.91,1460622.76,1768570.89,2087163.25,2228531.6,2442961.59,2729382.23,2823289.68,3112441.53,3535757.23
SC,4215695,Santiago do Sul,,,,0,0,0,0,0,0,0,0,344188.08,335066.69,363198.49,439973.51,519400.3,617212.51,752939.73,858040.79,984819.52,1018519.04,1097394.33,1337069.5,1488635.6,1786218.89,2089258.26,2194225.87,2494197.2,,2836364.52,2939708.47,3324407.95
SC,4215703,Santo Amaro da Imperatriz,0.00048967,0.001340228,0.007882946,0,0,31.5265556,378.0573865,19942.6614,241716.1,466252.28,509807.83,532683.8,517278,587295,594854.4,696736.24,998961.05,1336666.16,1533723.41,1703614.02,1699899.34,1939556.9,2501311.12,2899387.26,3546959.7,4344539.09,4897721.28,5796350.04,6651957.78,6744788.6,7125339.7,8147066
SC,4215752,São Bernardino,,,,0,0,0,0,0,0,0,0,392185.16,381767.13,395857.92,464398.5,578094.92,692564.76,815330.36,907711.89,1018504.58,1032963.45,1074047.69,1302788.81,1488853.36,1821457.2,2108977.9,2307816.73,2646386.11,3002608.39,3073584.61,3305974.5,3762557.23
SC,4215802,São Bento do Sul,0.010878094,0.030203813,0.183155061,0,0,586.9137552,5589.915657,304588.5156,3545021.3,7083566.33,8692161.13,9977711.23,8043802.06,8541163.45,9898735.59,13932617.88,15630915.83,18279433.89,21498817.86,25349517.87,25261223.07,25433180.75,27618873.71,28917227.44,32218651.27,36104384.15,38482832.51,40576718.12,45398578.17,46615710.48,49195261.46,53875405
SC,4215901,São Bonifácio,0.000418997,0.001097245,0.006862006,0,0,23.83152375,317.6306332,15078.4562,166558.6,312972.6,315379.95,327403.41,280825,295513,372975,423968.4,602648.07,752178.29,848579.3,974005.19,1043377.97,1169101.06,1403605.59,1532622.53,1899994.21,2261525.56,2404399.38,2627371,,2996821.63,3144075.82,3453397.57
SC,4216008,São Carlos,0.001507847,0.00403415,0.022604056,0,0,69.4137544,750.2964391,35686.3404,454790.6,1003548.53,1076179.91,936106.48,949874,926909,984826,1201010,1446483,1834429,2198113.45,2691782.79,2863406.85,2982122.71,2758403.11,3692482.11,4828961.43,5844519.7,6226186.79,7171213.47,8441676.09,8734657.82,9077598.37,10319457.68
SC,4216057,São Cristovão do Sul,,,,0,0,0,0,25863.2794,316480.1,670591.3199,704596.73,630085.31,583687.02,590798.9,736291.69,1044440.23,1508258.06,2168001.32,2241843.79,2177888.75,1792796.76,2224145.4,2486962.26,2600999.05,2956552.34,3234861.16,3275872.75,3351456.77,3949812.23,4139714.89,4372648.78,4745722.21
SC,4216107,São Domingos,0.00232363,0.006172152,0.03685956,0,0,110.6643772,1085.367418,42226.2074,479846.3,1076246.63,1185400.63,1036108.76,975771.28,1044571.03,1210470.07,1408324.45,1714489.59,2098723.45,2365853.89,2808277.16,3044255.54,3232831.38,3457124,3855877.27,4791691.3,5598102.8,5960916.14,6790593.78,7035847.22,7047393.02,7613829.95,8947845.95
SC,4216206,São Francisco do Sul,0.002505075,0.003220227,,0,0,244.9601847,1958.414237,63452.5055,888939.1,1926594.75,1580412.66,1773987.27,3018618.18,4466766.77,3508172.11,7126799.4,10416111.54,10436821.94,8715447.63,8788515,11330715.87,18780200.11,17407347.76,24983487.37,41916231.26,47275528.15,47144967.51,58057324.11,0,59246885.46,65290934.26,68487775
SC,4216255,São João do Oeste,,,,,,,,25676.6983,322203.1,597917.91,688242.73,725630.23,721861,837022,869247,1163397.06,1390915.72,1876553.22,2340537.03,2797774.56,2917530.43,3164935.45,3731604.34,4216848.28,5445945.28,6350125.93,6527523.23,7322479.7,8040389.46,8078348.97,8697485.85,9711771
SC,4216305,São João Batista,0.002902865,0.007719451,0.031101225,0,0,65.62387993,671.587964,29902.2916,382221.3,748528.09,751058.15,913436.14,775806.72,906903.75,1052859.48,1426346.64,1855692.42,2270990.92,2376769.34,2860794.41,3326831.4,3359482.79,5426126.89,6297071.09,7118343.75,7937257.27,8868101.86,10105523.18,10558137.49,10252866.87,10775067.06,11892414
SC,4216354,São João do Itaperiú,,,,0,0,0,0,16765.1133,210083.4,368599.6,411094.38,414005.25,382478.4,487133.59,556899.06,700326.56,791567.08,1004499.64,1106101.99,1282973.77,1381300.44,1450315.01,1722631.88,1983968.68,2353418.31,2958627.95,3205870.29,3460967.28,3629247.28,3561558.26,3834597.1,4349585.76
SC,4216404,São João do Sul,0.000687235,0.001922717,0.011156764,0,0,43.62531244,507.0552219,24245.5321,311819.8,575962.16,555626.6,516847.45,539889.48,636639.14,749726.18,882771.29,1013879.89,1240056.6,1433222.99,1830681.2,2048774.68,2086042.33,2403668.02,2506140.54,2788808.36,3414044.08,3527028.93,3541232.3,,3913751.66,4276967.39,5034404.94
SC,4216503,São Joaquim,0.002469511,0.006717234,0.040900311,0,0,106.1060736,905.2764655,20982.5811,429970.1,1173377.89,1384622.96,1252455.16,1155811.21,1361257.04,1781968.38,1883539.17,2527688.72,2878116.49,3393168.69,4221090.12,4352609.1,4551806.64,5691031.52,6201667.5,7257352.73,8258339.29,8463262.77,9620617.16,10637785.65,10818404.68,11608005.06,14342797.3
SC,4216602,São José,0.005850865,0.015924081,0.111749103,0,0,408.7437543,5007.174148,338135.1589,3308408.7,7710937.58,9293847.74,10252413.13,9547282.37,11736683.89,15548672.65,17913336.21,20131432.01,,27953116.65,27656689.9,33861838.2,38341181.5,48903284.63,53861900.04,61243049.86,72334282.62,81338430.88,93448530.03,105646276.7,103825381.9,110222191.9,121004763.3
SC,4216701,São José do Cedro,0.001811995,0.005052904,0.029044573,0,0,90.43280916,950.2304778,55219.8624,640010.9,1228873.6,1213442.47,979983.92,973967,991430,1143627,1313392.56,1608278.17,1946800.95,2207917,2617575.43,2779666.24,2977759.72,3346055.4,4243170.24,5643426.55,6138805.13,6363961.66,6760929.95,7200087.3,7208663.11,7771800.76,8676948.79
SC,4216800,São José do Cerrito,0.000864821,0.002123585,0.010571549,0,0,103.1295668,528.0733035,34286.7576,308891.4,587274.13,529292.18,395994.33,401343,459469,576455,705275,798874.53,882676,964139.23,1103272.52,1260146.66,1268746.44,1548546.3,1790302.02,2208295.89,2584187.77,2717722.43,3056014.23,3502383.89,3633479.34,3875624.94,4492591
SC,4216909,São Lourenço do Oeste,0.00221632,0.006090359,0.036103603,0,0,115.2246341,1183.584381,58935.1339,700441.6,1368000.27,1453092.92,1470865.39,1626688.12,1925792.48,2516231.12,2798317.27,3665015.78,4844875.9,4468865.88,5797373.13,6350290.34,6857797.24,8438282.62,8915079.59,10353471.16,12035632.65,13215759.35,14288305.42,15232330.4,15977851.08,17588614.37,19712120.63
SC,4217006,São Ludgero,0.000708718,0.00193609,0.011546174,0,0,0,573.6066037,30666.7854,403554.9,830694.03,1003025.56,1212524.75,1225627.96,1250572.86,1331925.49,1582145.77,2102726.72,3027567.28,3497080.57,3787116.44,3451940.33,4492095.79,5095738.82,5237889,5903717.87,6758167.11,7455023.34,8773050.36,10153232.87,10515584.83,11557703.33,12752602.6
SC,4217105,São Martinho,0.000406359,0.001044188,0.006198295,0,0,0,313.8653897,16064.5653,193260.7,361811.06,372439.44,0,307485.25,382503.61,389872.37,520548.29,609540,762305,861178,,1116541.02,1224644.27,1211777.26,1666851.45,2023190.12,2286847.13,2396376.47,2614167.02,2843800.15,2839228.59,3027198.79,3469837.7
SC,4217154,São Miguel da Boa Vista,,,,,,,,18237.078,215531.8,390054.86,384191.11,309268.84,292778.53,329482.91,411677.11,504339.2,597388.76,731805.16,839042.62,1003371.47,1082612.94,1190175.4,1372321.35,1495409.85,1827978.42,2151767.3,2250958.77,2462648.68,2749319.07,2761357.2,2929540.21,3291189.47
SC,4217204,São Miguel do Oeste,0.004287027,0.012297829,0.073547968,0,0,206.0033381,1986.697899,122887.1692,1606145.1,2819930.7,2851547.93,2531329.06,2317183.86,2528727.08,2927049.85,2501832.97,2721674.64,3913530.63,4371006.4,5479440.2,5973548.99,6114574.11,7454656.49,8272325.75,9652821.81,11398133.77,12106711.43,13163309.18,15374640.53,16075894.96,16540037.14,19340249.8
SC,4217253,São Pedro de Alcântara,,,,0,0,0,0,0,0,0,0,410449.26,311993.07,295389.47,344030.22,491799.12,577018.18,687314.17,768776.53,886884.76,933421.65,1041473.68,1277125.06,1439663.37,1752622.44,2051169.49,2226910.27,2503349.71,,2861843.86,3067826.18,3493560.24
SC,4217303,Saudades,0.001199901,0.003371883,,0,0,64.21278767,566.7591666,37162.6806,444142.5,841517.48,852155.88,808779.15,792994.24,830246.83,1056451.57,1683306.32,2406736.21,2908269.71,3077760.11,3597764.59,3716779.62,3781416.6,4253297.27,4579682.54,5270970.23,6129785.07,6497800.08,7051847.74,,8709640.22,9037878.94,9962494.17
SC,4217402,Schroeder,0.000556371,0.001517952,0.009218383,0,0,0,960.4932045,52082.3195,560443.6,1268257.96,1761432.1,1450057.26,885177.17,1165329.27,1331527.77,1568400.64,1875720.7,2425109.26,2775101.34,2986505.56,3032914.33,3502021.6,4388298.36,5016160.72,5747112.61,6817145.84,7800725.31,8873534.83,8992308.59,8649388.93,8800841.18,9408665.33
SC,4217501,Seara,0.003569573,0.011070331,0.071205463,0,0,0,2229.165646,127275.8191,2199869.9,4084772.55,3417474.26,3639776.55,2926439.43,3259612.47,4117774.03,4601258.74,5656832.15,6599765.5,8154881.43,8852632.32,7588846.32,7964088.45,8912072.11,9084281.05,11296208.69,14888249.41,15916602.87,16237072.06,17690419.76,17616003.29,18086874.26,21033406.67
SC,4217550,Serra Alta,,,,0,0,0,355.601214,17854.1225,237816.9,448160.39,470154.21,458279.72,453974.24,514162.1,608035,701251.01,825779.89,1018315.58,1129401.62,1286222.94,1367493.84,1487722.34,1413046.84,1944279.76,2445714.44,2429625.77,2958886.25,3385133.36,3843427.88,3834251.71,4053001.78,4603783
SC,4217600,Siderópolis,0.000520357,0.001387485,,0,0,158.6931438,1711.962513,106524.5791,1297708.1,2298393.84,2351897.4,1038586.57,816214.81,1049566.17,1297681.83,1683272.49,3057495.99,4167905.16,4299658.73,4501198.93,4137784.88,4262956.3,4950002.85,5304015.19,6679733.25,7533752.98,7280582.4,7546351.37,8202395.14,8307347.52,8694398,9886748.1
SC,4217709,Sombrio,0.001463971,0.004530703,0.031998275,0,0,65.23738378,852.2601294,52497.401,658860,1208525.16,1244987.29,1035117.12,974468.37,1192058.84,1596507,1955733.56,2175867.36,2357853.82,2604742.2,2659040.73,3384890.26,3811801.64,4481052.7,4707808.81,5389300.24,6470583.75,7109789.51,7634941.21,8723694.14,9138851.51,9623713.74,10620819
SC,4217758,Sul Brasil,,,,0,0,0,0,18971.2809,225751.8,405397.58,424305.05,360513.27,342777.66,387045.58,482253.6,500542.71,710349.35,859835.3,965866.64,1146659.69,1144812.61,1312516.11,1565748.3,1740654.14,2124218.71,2454143.44,2506135.99,2781360.94,2559053.55,3250304.26,3447788.59,3911773.73
SC,4217808,Taió,0.002666126,0.007532958,0.046370704,0,0,121.9949879,1245.805145,54914.5253,704091.8,1362198.4,1580466.39,132126.2,1197021.88,1157863.44,1508732.71,2210856.89,2557073.34,3166752.13,3662576.07,4583574.9,5067953.73,5582371.79,4974446.25,6782018.4,8192575.53,9483074.3,9776951.59,10329659.82,10597782.99,9973910.5,9923435.47,10989545.1
SC,4217907,Tangará,0.002034175,0.00568263,0.03283058,0,0,0,1120.033485,69709.2768,855810.6,1632018.33,1659197.9,1392556.61,1186641.98,1323769.78,1574624.97,2067705.34,2467930.84,2835122.23,3128416.65,3789477.32,4027089.9,4339669.97,5056080.83,5540004.8,6764285.42,7959845.76,8257389.1,9059322.6,10001906.58,10049664.16,10847289.05,12668527.01
SC,4217956,Tigrinhos,,,,0,0,0,0,0,0,0,0,322178.11,257477.6,259094.15,340849.27,396948.46,556925.77,737079.95,839193.83,992277.27,1135748.09,1109615.9,1297492.07,1466015.27,1802115.58,2211954.72,2379164.07,2564917.78,2872714.38,2888763.09,3046523.99,3464825.79
SC,4218004,Tijucas,0.001909518,0.005696851,0.028721475,0,0,0,1742.840869,102102.1347,1385706.5,3105664.62,3047974.17,2865037.1,3259200,3888240,3925059,4537628.25,5835407.77,7046943.47,8067628,8694305.5,8218,7994111.99,9430484.87,10494213.95,12110147.03,13816313.57,16430948.2,19786023,21639956.03,22759743.66,25662512,30809543.16
SC,4218103,Timbé do Sul,0.000612701,0.001661936,,0,0,36.11567073,431.6867533,21502.2677,252461.5,508061.65,515642.13,441865.55,484252,609299,755056,920975,1064359,1256488,1435350,1634357,1819604.98,2035092.91,2175008.04,2220015.7,2741181.49,3273141.61,3441132.46,3618791.57,,4079914.04,4417553.91,4833321.88
SC,4218202,Timbó,0.004810474,0.013952924,0.082287702,0,0,285.8211816,3173.76979,164111.9995,1587063.6,3101821.56,4087057.88,,4584968.36,4909128.81,5740420.33,6659067.97,6450215.08,9373282.59,10720441.12,11391266.26,11197574.55,12513859.09,15247759.55,16916340.66,20264982.08,22762413.79,23926581.56,25592145.81,27817304.8,27364658.62,28999835.58,32811822.14
SC,4218251,Timbó Grande,,,,0,0,58.57237324,621.0572023,26214.2583,293559.8,618155.96,671575.46,627842.86,700964,827285,888909,1000877.96,1146287,1457879.54,1547365.76,1933092.34,1995716.23,2088279.2,2602952.09,2345062.38,3189472.74,3167712.1,3439581.16,3906752.49,4236327.4,4594087.85,4917005.06,5318426.47
SC,4218301,Três Barras,0.003268586,0.008160491,0.049435525,0,0,0,1515.788879,87475.316,1038249.2,1897391,1949847.64,2349009.82,2540226,2745524,3027499,3005536,4271314.67,5119205.59,5775873.56,6817188.39,6971819.81,6977992.3,7328408.09,7363827.42,8591311.58,10955781.69,11658880.59,12339351,,15794979.49,20334474.98,24716002.36
SC,4218350,Treviso,,,,0,0,0,0,0,0,0,0,753969.04,769797.2,1034343.57,1459852.56,1801463.89,2232312.88,2736442.19,2987915.65,3301761.54,3565340.45,3921793.07,4454510.42,4698848.5,5777243.69,7172798.98,6920007.15,7167163.97,8312939.85,6851079.44,8885052.52,9662723
